page,page_type,date,keyword_intent,Scenario,ScenarioLabel,ScenarioExplanation,CurrentClicks,CurrentImpressions,CurrentCTR,CurrentPosition,CurrentTrafficValue,CurrentContentScore,CurrentGeoReadinessScore,ScenarioCTR,ScenarioPosition,ScenarioImpressions,ScenarioContentScore,ScenarioGeoReadinessScore,PredictedNextClicks,PredictedNextImpressions,PredictedTrafficValue,EstimatedClickChangePct,EstimatedImpressionChangePct,EstimatedPositionGain,EstimatedGeoScoreGain,EstimatedContentScoreGain,ScenarioNarrative,OpportunityScore,BaselinePredictedClicks,BaselinePredictedImpressions,ClicksUplift,ImpressionsUplift,ClicksUpliftPct,EffortScore,EstimatedImplementationCost,ExpectedIncrementalTrafficValue,BusinessValueHorizonDays,ProjectedIncrementalClicks,ProjectedIncrementalTrafficValue,ExpectedNetValue,EstimatedROI,PaybackPeriod,HistoryRows,ConfidenceLevel,AverageModelR2,OpportunityScoreNormalized,NetValueScoreNormalized,ROIScoreNormalized,CostEfficiencyScore,ConfidenceDecisionScore,BusinessDecisionScore,DecisionEligible
https://demo.example.com/page-007,Demo Category 01,2026-08-14,Uncategorized,full_seo_geo_optimization,Full SEO and GEO Optimization,"Combining metadata, content, internal links, schema, entity signals and GEO components may create the highest growth potential.",1.14,4.64,0.25,6.5,0.55,20.0,15.0,0.305,4.7,4.88,52.0,45.0,0.09519999999999999,3.105,0.0308,-92.03,-32.58,1.8,30.0,32.0,"If Full SEO and GEO Optimization is applied, estimated clicks may change by -92.0%, impressions by -32.6%, average position may improve by 1.8, and GEO readiness may increase by 30 points.",52.92468,0.068,2.3937,0.0,0.396,0.0,9,403.20000000000005,0.0,30,0.0,0.0,-262.8,-0.79,,31.92,High,1.007546,1.0,0.0,0.0,0.0,1.0,15.0,0.0
https://demo.example.com/page-008,Demo Category 01,2026-06-20,Uncategorized,maintain,Maintain Current Setup,Maintain the current SEO and GEO setup without applying additional optimization.,0.0,2.32,0.0,5.0,0.0,20.0,15.0,0.0,5.0,2.0,20.0,15.0,0.023799999999999998,2.2655,0.0077,0.0,-1.27,0.0,0.0,0.0,"If Maintain Current Setup is applied, estimated clicks may change by 0.0%, impressions by -1.3%, average position may improve by 0.0, and GEO readiness may increase by 0 points.",0.009188,0.017,1.9897,0.0,0.0,0.0,1,0.0,0.0,30,0.0,0.0,0.0,0.0,,1.52,Low,1.007546,0.0,1.0,1.0,1.0,0.35,20.5,1.0699999999999998
https://demo.example.com/page-008,Demo Category 01,2026-06-20,Uncategorized,title_meta_optimization,Title and Meta Optimization,Optimized titles and meta descriptions may improve CTR and organic clicks.,0.0,2.32,0.0,5.0,0.0,20.0,15.0,0.0,4.7,2.06,26.0,18.0,0.023799999999999998,2.2655,0.0077,0.0,-1.27,0.3,3.0,6.0,"If Title and Meta Optimization is applied, estimated clicks may change by 0.0%, impressions by -1.3%, average position may improve by 0.3, and GEO readiness may increase by 3 points.",6.6091880000000005,0.017,1.9897,0.0,0.0,0.0,2,44.800000000000004,0.0,30,0.0,0.0,-29.2,-0.79,,1.52,Low,1.007546,0.1392281696558533,0.8888425732944283,0.0,0.8888888888888888,0.35,1.4829,0.0
https://demo.example.com/page-008,Demo Category 01,2026-06-20,Uncategorized,content_refresh,Content Refresh,Refreshing content and strengthening search-intent alignment may improve ranking and visibility.,0.0,2.32,0.0,5.0,0.0,20.0,15.0,0.0,4.0,2.16,38.0,23.0,0.023799999999999998,2.2655,0.0077,0.0,-1.27,1.0,8.0,18.0,"If Content Refresh is applied, estimated clicks may change by 0.0%, impressions by -1.3%, average position may improve by 1.0, and GEO readiness may increase by 8 points.",19.509188,0.017,1.9897,0.0,0.0,0.0,5,134.4,0.0,30,0.0,0.0,-87.6,-0.79,,1.52,Low,1.007546,0.4113559558013847,0.6665277198832847,0.0,0.6666666666666667,0.35,3.2273,0.0
https://demo.example.com/page-008,Demo Category 01,2026-06-20,Uncategorized,internal_linking_boost,Internal Linking Improvement,Strengthening internal links between related pages may improve discoverability and authority distribution.,0.0,2.32,0.0,5.0,0.0,20.0,15.0,0.0,4.3,2.2,28.0,19.0,0.023799999999999998,2.2655,0.0077,0.0,-1.27,0.7,4.0,8.0,"If Internal Linking Improvement is applied, estimated clicks may change by 0.0%, impressions by -1.3%, average position may improve by 0.7, and GEO readiness may increase by 4 points.",10.309188,0.017,1.9897,0.0,0.0,0.0,3,67.2,0.0,30,0.0,0.0,-43.8,-0.79,,1.52,Low,1.007546,0.2172803253720134,0.8332638599416423,0.0,0.8333333333333334,0.35,2.2697,0.0
https://demo.example.com/page-008,Demo Category 01,2026-06-20,Uncategorized,category_expansion,Category SEO Expansion,"Expanding category copy, headings, FAQs and semantic coverage may increase category visibility.",0.0,2.32,0.0,5.0,0.0,20.0,15.0,0.0,3.7,2.3,44.0,25.0,0.023799999999999998,2.2655,0.0077,0.0,-1.27,1.3,10.0,24.0,"If Category SEO Expansion is applied, estimated clicks may change by 0.0%, impressions by -1.3%, average position may improve by 1.3, and GEO readiness may increase by 10 points.",25.309188,0.017,1.9897,0.0,0.0,0.0,6,201.60000000000002,0.0,30,0.0,0.0,-131.4,-0.79,,1.52,Low,1.007546,0.5337079836807709,0.499791579824927,0.0,0.5,0.35,1.6746,0.0
https://demo.example.com/page-008,Demo Category 01,2026-06-20,Uncategorized,structured_data_upgrade,Structured Data Upgrade,Completing page-type-aligned schema may improve machine readability and rich-result eligibility.,0.0,2.32,0.0,5.0,0.0,20.0,15.0,0.0,4.6,2.1,25.0,27.0,0.023799999999999998,2.2655,0.0077,0.0,-1.27,0.4,12.0,5.0,"If Structured Data Upgrade is applied, estimated clicks may change by 0.0%, impressions by -1.3%, average position may improve by 0.4, and GEO readiness may increase by 12 points.",13.859188,0.017,1.9897,0.0,0.0,0.0,3,67.2,0.0,30,0.0,0.0,-43.8,-0.79,,1.52,Low,1.007546,0.2921682045050861,0.8332638599416423,0.0,0.8333333333333334,0.35,4.8908,0.0
https://demo.example.com/page-008,Demo Category 01,2026-06-20,Uncategorized,geo_answer_optimization,GEO Answer Optimization,"Adding direct-answer blocks, summaries and FAQs may increase generative-search visibility potential.",0.0,2.32,0.0,5.0,0.0,20.0,15.0,0.0,4.5,2.16,32.0,37.0,0.023799999999999998,2.2655,0.0077,0.0,-1.27,0.5,22.0,12.0,"If GEO Answer Optimization is applied, estimated clicks may change by 0.0%, impressions by -1.3%, average position may improve by 0.5, and GEO readiness may increase by 22 points.",25.509188,0.017,1.9897,0.0,0.0,0.0,4,134.4,0.0,30,0.0,0.0,-87.6,-0.79,,1.52,Low,1.007546,0.5379270191248877,0.6665277198832847,0.0,0.6666666666666667,0.35,7.6573,0.0
https://demo.example.com/page-008,Demo Category 01,2026-06-20,Uncategorized,entity_eet_upgrade,Entity and E-E-A-T Upgrade,"Strengthening entity relationships, authorship, freshness and trust signals may improve readiness.",0.0,2.32,0.0,5.0,0.0,20.0,15.0,0.0,4.4,2.14,30.0,33.0,0.023799999999999998,2.2655,0.0077,0.0,-1.27,0.6,18.0,10.0,"If Entity and E-E-A-T Upgrade is applied, estimated clicks may change by 0.0%, impressions by -1.3%, average position may improve by 0.6, and GEO readiness may increase by 18 points.",21.909188,0.017,1.9897,0.0,0.0,0.0,4,134.4,0.0,30,0.0,0.0,-87.6,-0.79,,1.52,Low,1.007546,0.4619843811307859,0.6665277198832847,0.0,0.6666666666666667,0.35,4.9993,0.0
https://demo.example.com/page-008,Demo Category 01,2026-06-20,Uncategorized,full_seo_geo_optimization,Full SEO and GEO Optimization,"Combining metadata, content, internal links, schema, entity signals and GEO components may create the highest growth potential.",0.0,2.32,0.0,5.0,0.0,20.0,15.0,0.0,3.2,2.44,52.0,45.0,0.035699999999999996,2.2655,0.0077,0.0,-1.27,1.8,30.0,32.0,"If Full SEO and GEO Optimization is applied, estimated clicks may change by 0.0%, impressions by -1.3%, average position may improve by 1.8, and GEO readiness may increase by 30 points.",47.413388,0.017,1.9897,0.007199999999999928,0.0,49.99999999999999,9,403.20000000000005,0.005499999999999891,30,0.3449999999999998,0.16949999999999987,-262.6905,-0.7896708333333334,61920.000000000015,1.52,Low,1.007546,1.0,0.0,0.0004166666666666,0.0,0.35,0.5083,0.0
https://demo.example.com/page-009,Demo Category 01,2026-08-08,Uncategorized,maintain,Maintain Current Setup,Maintain the current SEO and GEO setup without applying additional optimization.,0.0,2.32,0.0,10.0,0.0,20.0,15.0,0.0,10.0,2.0,20.0,15.0,0.023799999999999998,2.53,0.0077,0.0,9.94,0.0,0.0,0.0,"If Maintain Current Setup is applied, estimated clicks may change by 0.0%, impressions by 9.9%, average position may improve by 0.0, and GEO readiness may increase by 0 points.",0.00928,0.017,2.2220000000000004,0.0,0.0,0.0,1,0.0,0.0,30,0.0,0.0,0.0,0.0,,11.4,Medium,1.007546,0.0,1.0,1.0,1.0,0.7,32.0,1.0699999999999998
https://demo.example.com/page-009,Demo Category 01,2026-08-08,Uncategorized,title_meta_optimization,Title and Meta Optimization,Optimized titles and meta descriptions may improve CTR and organic clicks.,0.0,2.32,0.0,10.0,0.0,20.0,15.0,0.0,9.7,2.06,26.0,18.0,0.023799999999999998,2.53,0.0077,0.0,9.94,0.3,3.0,6.0,"If Title and Meta Optimization is applied, estimated clicks may change by 0.0%, impressions by 9.9%, average position may improve by 0.3, and GEO readiness may increase by 3 points.",6.60928,0.017,2.2220000000000004,0.0,0.0,0.0,2,44.800000000000004,0.0,30,0.0,0.0,-29.2,-0.79,,11.4,Medium,1.007546,0.1392405063291139,0.8888888888888888,0.0,0.8888888888888888,0.7,12.9845,0.0
https://demo.example.com/page-009,Demo Category 01,2026-08-08,Uncategorized,content_refresh,Content Refresh,Refreshing content and strengthening search-intent alignment may improve ranking and visibility.,0.0,2.32,0.0,10.0,0.0,20.0,15.0,0.0,9.0,2.16,38.0,23.0,0.023799999999999998,2.53,0.0077,0.0,9.94,1.0,8.0,18.0,"If Content Refresh is applied, estimated clicks may change by 0.0%, impressions by 9.9%, average position may improve by 1.0, and GEO readiness may increase by 8 points.",19.50928,0.017,2.2220000000000004,0.0,0.0,0.0,5,134.4,0.0,30,0.0,0.0,-87.6,-0.79,,11.4,Medium,1.007546,0.4113924050632911,0.6666666666666666,0.0,0.6666666666666667,0.7,14.7321,0.0
https://demo.example.com/page-009,Demo Category 01,2026-08-08,Uncategorized,internal_linking_boost,Internal Linking Improvement,Strengthening internal links between related pages may improve discoverability and authority distribution.,0.0,2.32,0.0,10.0,0.0,20.0,15.0,0.0,9.3,2.2,28.0,19.0,0.023799999999999998,2.53,0.0077,0.0,9.94,0.7,4.0,8.0,"If Internal Linking Improvement is applied, estimated clicks may change by 0.0%, impressions by 9.9%, average position may improve by 0.7, and GEO readiness may increase by 4 points.",10.30928,0.017,2.2220000000000004,0.0,0.0,0.0,3,67.2,0.0,30,0.0,0.0,-43.8,-0.79,,11.4,Medium,1.007546,0.2172995780590716,0.8333333333333334,0.0,0.8333333333333334,0.7,13.7722,0.0
https://demo.example.com/page-009,Demo Category 01,2026-08-08,Uncategorized,category_expansion,Category SEO Expansion,"Expanding category copy, headings, FAQs and semantic coverage may increase category visibility.",0.0,2.32,0.0,10.0,0.0,20.0,15.0,0.0,8.7,2.3,44.0,25.0,0.023799999999999998,2.53,0.0077,0.0,9.94,1.3,10.0,24.0,"If Category SEO Expansion is applied, estimated clicks may change by 0.0%, impressions by 9.9%, average position may improve by 1.3, and GEO readiness may increase by 10 points.",25.30928,0.017,2.2220000000000004,0.0,0.0,0.0,6,201.60000000000002,0.0,30,0.0,0.0,-131.4,-0.79,,11.4,Medium,1.007546,0.5337552742616033,0.5,0.0,0.5,0.7,13.1814,0.0
https://demo.example.com/page-009,Demo Category 01,2026-08-08,Uncategorized,structured_data_upgrade,Structured Data Upgrade,Completing page-type-aligned schema may improve machine readability and rich-result eligibility.,0.0,2.32,0.0,10.0,0.0,20.0,15.0,0.0,9.6,2.1,25.0,27.0,0.023799999999999998,2.53,0.0077,0.0,9.94,0.4,12.0,5.0,"If Structured Data Upgrade is applied, estimated clicks may change by 0.0%, impressions by 9.9%, average position may improve by 0.4, and GEO readiness may increase by 12 points.",13.859280000000002,0.017,2.2220000000000004,0.0,0.0,0.0,3,67.2,0.0,30,0.0,0.0,-43.8,-0.79,,11.4,Medium,1.007546,0.2921940928270042,0.8333333333333334,0.0,0.8333333333333334,0.7,16.3935,0.0
https://demo.example.com/page-009,Demo Category 01,2026-08-08,Uncategorized,geo_answer_optimization,GEO Answer Optimization,"Adding direct-answer blocks, summaries and FAQs may increase generative-search visibility potential.",0.0,2.32,0.0,10.0,0.0,20.0,15.0,0.0,9.5,2.16,32.0,37.0,0.023799999999999998,2.53,0.0077,0.0,9.94,0.5,22.0,12.0,"If GEO Answer Optimization is applied, estimated clicks may change by 0.0%, impressions by 9.9%, average position may improve by 0.5, and GEO readiness may increase by 22 points.",25.509280000000004,0.017,2.2220000000000004,0.0,0.0,0.0,4,134.4,0.0,30,0.0,0.0,-87.6,-0.79,,11.4,Medium,1.007546,0.5379746835443038,0.6666666666666666,0.0,0.6666666666666667,0.7,19.1624,0.0
https://demo.example.com/page-009,Demo Category 01,2026-08-08,Uncategorized,entity_eet_upgrade,Entity and E-E-A-T Upgrade,"Strengthening entity relationships, authorship, freshness and trust signals may improve readiness.",0.0,2.32,0.0,10.0,0.0,20.0,15.0,0.0,9.4,2.14,30.0,33.0,0.023799999999999998,2.53,0.0077,0.0,9.94,0.6,18.0,10.0,"If Entity and E-E-A-T Upgrade is applied, estimated clicks may change by 0.0%, impressions by 9.9%, average position may improve by 0.6, and GEO readiness may increase by 18 points.",21.90928,0.017,2.2220000000000004,0.0,0.0,0.0,4,134.4,0.0,30,0.0,0.0,-87.6,-0.79,,11.4,Medium,1.007546,0.4620253164556961,0.6666666666666666,0.0,0.6666666666666667,0.7,16.5042,0.0
https://demo.example.com/page-009,Demo Category 01,2026-08-08,Uncategorized,full_seo_geo_optimization,Full SEO and GEO Optimization,"Combining metadata, content, internal links, schema, entity signals and GEO components may create the highest growth potential.",0.0,2.32,0.0,10.0,0.0,20.0,15.0,0.0,8.2,2.44,52.0,45.0,0.023799999999999998,2.53,0.0077,0.0,9.94,1.8,30.0,32.0,"If Full SEO and GEO Optimization is applied, estimated clicks may change by 0.0%, impressions by 9.9%, average position may improve by 1.8, and GEO readiness may increase by 30 points.",47.40928,0.017,2.2220000000000004,0.0,0.0,0.0,9,403.20000000000005,0.0,30,0.0,0.0,-262.8,-0.79,,11.4,Medium,1.007546,1.0,0.0,0.0,0.0,0.7,12.0,0.0
https://demo.example.com/page-010,Demo Category 01,2026-07-26,Uncategorized,maintain,Maintain Current Setup,Maintain the current SEO and GEO setup without applying additional optimization.,0.0,1.16,0.0,1.0,0.0,20.0,15.0,0.0,1.0,1.0,20.0,15.0,0.2618,2.576,0.0847,0.0,123.85,0.0,0.0,0.0,"If Maintain Current Setup is applied, estimated clicks may change by 0.0%, impressions by 123.8%, average position may improve by 0.0, and GEO readiness may increase by 0 points.",0.0932959999999999,0.187,2.2624000000000004,0.0,0.0,0.0,1,0.0,0.0,30,0.0,0.0,0.0,0.0,,17.48,High,1.007546,0.0,1.0,1.0,1.0,1.0,35.0,1.0699999999999998
https://demo.example.com/page-010,Demo Category 01,2026-07-26,Uncategorized,title_meta_optimization,Title and Meta Optimization,Optimized titles and meta descriptions may improve CTR and organic clicks.,0.0,1.16,0.0,1.0,0.0,20.0,15.0,0.0,1.0,1.03,26.0,18.0,0.2618,2.576,0.0847,0.0,123.85,0.0,3.0,6.0,"If Title and Meta Optimization is applied, estimated clicks may change by 0.0%, impressions by 123.8%, average position may improve by 0.0, and GEO readiness may increase by 3 points.",5.193296,0.187,2.2624000000000004,0.0,0.0,0.0,2,44.800000000000004,0.0,30,0.0,0.0,-29.2,-0.79,,17.48,High,1.007546,0.1328125,0.8888888888888888,0.0,0.8888888888888888,1.0,15.7595,0.0
https://demo.example.com/page-010,Demo Category 01,2026-07-26,Uncategorized,content_refresh,Content Refresh,Refreshing content and strengthening search-intent alignment may improve ranking and visibility.,0.0,1.16,0.0,1.0,0.0,20.0,15.0,0.0,1.0,1.08,38.0,23.0,0.2618,2.576,0.0847,0.0,123.85,0.0,8.0,18.0,"If Content Refresh is applied, estimated clicks may change by 0.0%, impressions by 123.8%, average position may improve by 0.0, and GEO readiness may increase by 8 points.",14.593296,0.187,2.2624000000000004,0.0,0.0,0.0,5,134.4,0.0,30,0.0,0.0,-87.6,-0.79,,17.48,High,1.007546,0.3776041666666666,0.6666666666666666,0.0,0.6666666666666667,1.0,16.5495,0.0
https://demo.example.com/page-010,Demo Category 01,2026-07-26,Uncategorized,internal_linking_boost,Internal Linking Improvement,Strengthening internal links between related pages may improve discoverability and authority distribution.,0.0,1.16,0.0,1.0,0.0,20.0,15.0,0.0,1.0,1.1,28.0,19.0,0.2618,2.576,0.0847,0.0,123.85,0.0,4.0,8.0,"If Internal Linking Improvement is applied, estimated clicks may change by 0.0%, impressions by 123.8%, average position may improve by 0.0, and GEO readiness may increase by 4 points.",6.893296,0.187,2.2624000000000004,0.0,0.0,0.0,3,67.2,0.0,30,0.0,0.0,-43.8,-0.79,,17.48,High,1.007546,0.1770833333333333,0.8333333333333334,0.0,0.8333333333333334,1.0,15.3646,0.0
https://demo.example.com/page-010,Demo Category 01,2026-07-26,Uncategorized,category_expansion,Category SEO Expansion,"Expanding category copy, headings, FAQs and semantic coverage may increase category visibility.",0.0,1.16,0.0,1.0,0.0,20.0,15.0,0.0,1.0,1.15,44.0,25.0,0.2618,2.576,0.0847,0.0,123.85,0.0,10.0,24.0,"If Category SEO Expansion is applied, estimated clicks may change by 0.0%, impressions by 123.8%, average position may improve by 0.0, and GEO readiness may increase by 10 points.",18.893296,0.187,2.2624000000000004,0.0,0.0,0.0,6,201.60000000000002,0.0,30,0.0,0.0,-131.4,-0.79,,17.48,High,1.007546,0.4895833333333333,0.5,0.0,0.5,1.0,14.6354,0.0
https://demo.example.com/page-010,Demo Category 01,2026-07-26,Uncategorized,structured_data_upgrade,Structured Data Upgrade,Completing page-type-aligned schema may improve machine readability and rich-result eligibility.,0.0,1.16,0.0,1.0,0.0,20.0,15.0,0.0,1.0,1.05,25.0,27.0,0.2618,2.576,0.0847,0.0,123.85,0.0,12.0,5.0,"If Structured Data Upgrade is applied, estimated clicks may change by 0.0%, impressions by 123.8%, average position may improve by 0.0, and GEO readiness may increase by 12 points.",11.943296000000002,0.187,2.2624000000000004,0.0,0.0,0.0,3,67.2,0.0,30,0.0,0.0,-43.8,-0.79,,17.48,High,1.007546,0.30859375,0.8333333333333334,0.0,0.8333333333333334,1.0,19.9674,0.0
https://demo.example.com/page-010,Demo Category 01,2026-07-26,Uncategorized,geo_answer_optimization,GEO Answer Optimization,"Adding direct-answer blocks, summaries and FAQs may increase generative-search visibility potential.",0.0,1.16,0.0,1.0,0.0,20.0,15.0,0.0,1.0,1.08,32.0,37.0,0.2618,2.576,0.0847,0.0,123.85,0.0,22.0,12.0,"If GEO Answer Optimization is applied, estimated clicks may change by 0.0%, impressions by 123.8%, average position may improve by 0.0, and GEO readiness may increase by 22 points.",23.093296,0.187,2.2624000000000004,0.0,0.0,0.0,4,134.4,0.0,30,0.0,0.0,-87.6,-0.79,,17.48,High,1.007546,0.5989583333333335,0.6666666666666666,0.0,0.6666666666666667,1.0,24.2969,0.0
https://demo.example.com/page-010,Demo Category 01,2026-07-26,Uncategorized,entity_eet_upgrade,Entity and E-E-A-T Upgrade,"Strengthening entity relationships, authorship, freshness and trust signals may improve readiness.",0.0,1.16,0.0,1.0,0.0,20.0,15.0,0.0,1.0,1.07,30.0,33.0,0.2618,2.576,0.0847,0.0,123.85,0.0,18.0,10.0,"If Entity and E-E-A-T Upgrade is applied, estimated clicks may change by 0.0%, impressions by 123.8%, average position may improve by 0.0, and GEO readiness may increase by 18 points.",18.993296,0.187,2.2624000000000004,0.0,0.0,0.0,4,134.4,0.0,30,0.0,0.0,-87.6,-0.79,,17.48,High,1.007546,0.4921875,0.6666666666666666,0.0,0.6666666666666667,1.0,20.5599,0.0
https://demo.example.com/page-010,Demo Category 01,2026-07-26,Uncategorized,full_seo_geo_optimization,Full SEO and GEO Optimization,"Combining metadata, content, internal links, schema, entity signals and GEO components may create the highest growth potential.",0.0,1.16,0.0,1.0,0.0,20.0,15.0,0.0,1.0,1.22,52.0,45.0,0.2618,2.576,0.0924,0.0,123.85,0.0,30.0,32.0,"If Full SEO and GEO Optimization is applied, estimated clicks may change by 0.0%, impressions by 123.8%, average position may improve by 0.0, and GEO readiness may increase by 30 points.",38.493296,0.187,2.2624000000000004,0.0,0.0,0.0,9,403.20000000000005,0.0,30,0.0,0.0,-262.8,-0.79,,17.48,High,1.007546,1.0,0.0,0.0,0.0,1.0,15.0,0.0
https://demo.example.com/page-011,Demo Category 01,2026-07-22,Uncategorized,maintain,Maintain Current Setup,Maintain the current SEO and GEO setup without applying additional optimization.,0.0,2.32,0.0,6.0,0.0,20.0,15.0,0.0,6.0,2.0,20.0,15.0,0.023799999999999998,2.231,0.0077,0.0,-3.04,0.0,0.0,0.0,"If Maintain Current Setup is applied, estimated clicks may change by 0.0%, impressions by -3.0%, average position may improve by 0.0, and GEO readiness may increase by 0 points.",0.009176,0.017,1.9594,0.0,0.0,0.0,1,0.0,0.0,30,0.0,0.0,0.0,0.0,,12.92,Medium,1.007546,0.0,1.0,1.0,1.0,0.7,32.0,1.0699999999999998
https://demo.example.com/page-011,Demo Category 01,2026-07-22,Uncategorized,title_meta_optimization,Title and Meta Optimization,Optimized titles and meta descriptions may improve CTR and organic clicks.,0.0,2.32,0.0,6.0,0.0,20.0,15.0,0.0,5.7,2.06,26.0,18.0,0.023799999999999998,2.231,0.0077,0.0,-3.04,0.3,3.0,6.0,"If Title and Meta Optimization is applied, estimated clicks may change by 0.0%, impressions by -3.0%, average position may improve by 0.3, and GEO readiness may increase by 3 points.",6.609176000000001,0.017,1.9594,0.0,0.0,0.0,2,44.800000000000004,0.0,30,0.0,0.0,-29.2,-0.79,,12.92,Medium,1.007546,0.1392405063291139,0.8888888888888888,0.0,0.8888888888888888,0.7,12.9845,0.0
https://demo.example.com/page-011,Demo Category 01,2026-07-22,Uncategorized,content_refresh,Content Refresh,Refreshing content and strengthening search-intent alignment may improve ranking and visibility.,0.0,2.32,0.0,6.0,0.0,20.0,15.0,0.0,5.0,2.16,38.0,23.0,0.023799999999999998,2.231,0.0077,0.0,-3.04,1.0,8.0,18.0,"If Content Refresh is applied, estimated clicks may change by 0.0%, impressions by -3.0%, average position may improve by 1.0, and GEO readiness may increase by 8 points.",19.509176,0.017,1.9594,0.0,0.0,0.0,5,134.4,0.0,30,0.0,0.0,-87.6,-0.79,,12.92,Medium,1.007546,0.4113924050632911,0.6666666666666666,0.0,0.6666666666666667,0.7,14.7321,0.0
https://demo.example.com/page-011,Demo Category 01,2026-07-22,Uncategorized,internal_linking_boost,Internal Linking Improvement,Strengthening internal links between related pages may improve discoverability and authority distribution.,0.0,2.32,0.0,6.0,0.0,20.0,15.0,0.0,5.3,2.2,28.0,19.0,0.023799999999999998,2.231,0.0077,0.0,-3.04,0.7,4.0,8.0,"If Internal Linking Improvement is applied, estimated clicks may change by 0.0%, impressions by -3.0%, average position may improve by 0.7, and GEO readiness may increase by 4 points.",10.309176,0.017,1.9594,0.0,0.0,0.0,3,67.2,0.0,30,0.0,0.0,-43.8,-0.79,,12.92,Medium,1.007546,0.2172995780590717,0.8333333333333334,0.0,0.8333333333333334,0.7,13.7722,0.0
https://demo.example.com/page-011,Demo Category 01,2026-07-22,Uncategorized,category_expansion,Category SEO Expansion,"Expanding category copy, headings, FAQs and semantic coverage may increase category visibility.",0.0,2.32,0.0,6.0,0.0,20.0,15.0,0.0,4.7,2.3,44.0,25.0,0.023799999999999998,2.231,0.0077,0.0,-3.04,1.3,10.0,24.0,"If Category SEO Expansion is applied, estimated clicks may change by 0.0%, impressions by -3.0%, average position may improve by 1.3, and GEO readiness may increase by 10 points.",25.309176,0.017,1.9594,0.0,0.0,0.0,6,201.60000000000002,0.0,30,0.0,0.0,-131.4,-0.79,,12.92,Medium,1.007546,0.5337552742616034,0.5,0.0,0.5,0.7,13.1814,0.0
https://demo.example.com/page-011,Demo Category 01,2026-07-22,Uncategorized,structured_data_upgrade,Structured Data Upgrade,Completing page-type-aligned schema may improve machine readability and rich-result eligibility.,0.0,2.32,0.0,6.0,0.0,20.0,15.0,0.0,5.6,2.1,25.0,27.0,0.023799999999999998,2.231,0.0077,0.0,-3.04,0.4,12.0,5.0,"If Structured Data Upgrade is applied, estimated clicks may change by 0.0%, impressions by -3.0%, average position may improve by 0.4, and GEO readiness may increase by 12 points.",13.859176,0.017,1.9594,0.0,0.0,0.0,3,67.2,0.0,30,0.0,0.0,-43.8,-0.79,,12.92,Medium,1.007546,0.2921940928270042,0.8333333333333334,0.0,0.8333333333333334,0.7,16.3935,0.0
https://demo.example.com/page-011,Demo Category 01,2026-07-22,Uncategorized,geo_answer_optimization,GEO Answer Optimization,"Adding direct-answer blocks, summaries and FAQs may increase generative-search visibility potential.",0.0,2.32,0.0,6.0,0.0,20.0,15.0,0.0,5.5,2.16,32.0,37.0,0.023799999999999998,2.231,0.0077,0.0,-3.04,0.5,22.0,12.0,"If GEO Answer Optimization is applied, estimated clicks may change by 0.0%, impressions by -3.0%, average position may improve by 0.5, and GEO readiness may increase by 22 points.",25.509176000000004,0.017,1.9594,0.0,0.0,0.0,4,134.4,0.0,30,0.0,0.0,-87.6,-0.79,,12.92,Medium,1.007546,0.5379746835443039,0.6666666666666666,0.0,0.6666666666666667,0.7,19.1624,0.0
https://demo.example.com/page-011,Demo Category 01,2026-07-22,Uncategorized,entity_eet_upgrade,Entity and E-E-A-T Upgrade,"Strengthening entity relationships, authorship, freshness and trust signals may improve readiness.",0.0,2.32,0.0,6.0,0.0,20.0,15.0,0.0,5.4,2.14,30.0,33.0,0.023799999999999998,2.231,0.0077,0.0,-3.04,0.6,18.0,10.0,"If Entity and E-E-A-T Upgrade is applied, estimated clicks may change by 0.0%, impressions by -3.0%, average position may improve by 0.6, and GEO readiness may increase by 18 points.",21.909176,0.017,1.9594,0.0,0.0,0.0,4,134.4,0.0,30,0.0,0.0,-87.6,-0.79,,12.92,Medium,1.007546,0.4620253164556963,0.6666666666666666,0.0,0.6666666666666667,0.7,16.5042,0.0
https://demo.example.com/page-011,Demo Category 01,2026-07-22,Uncategorized,full_seo_geo_optimization,Full SEO and GEO Optimization,"Combining metadata, content, internal links, schema, entity signals and GEO components may create the highest growth potential.",0.0,2.32,0.0,6.0,0.0,20.0,15.0,0.0,4.2,2.44,52.0,45.0,0.023799999999999998,2.231,0.0077,0.0,-3.04,1.8,30.0,32.0,"If Full SEO and GEO Optimization is applied, estimated clicks may change by 0.0%, impressions by -3.0%, average position may improve by 1.8, and GEO readiness may increase by 30 points.",47.409176,0.017,1.9594,0.0,0.0,0.0,9,403.20000000000005,0.0,30,0.0,0.0,-262.8,-0.79,,12.92,Medium,1.007546,1.0,0.0,0.0,0.0,0.7,12.0,0.0
https://demo.example.com/page-012,Demo Category 01,2026-08-14,Uncategorized,maintain,Maintain Current Setup,Maintain the current SEO and GEO setup without applying additional optimization.,0.0,1.16,0.0,8.0,0.0,20.0,15.0,0.0,8.0,1.0,20.0,15.0,0.023799999999999998,2.2424999999999997,0.0077,0.0,94.54,0.0,0.0,0.0,"If Maintain Current Setup is applied, estimated clicks may change by 0.0%, impressions by 94.5%, average position may improve by 0.0, and GEO readiness may increase by 0 points.",0.0091799999999999,0.017,1.9695,0.0,0.0,0.0,1,0.0,0.0,30,0.0,0.0,0.0,0.0,,1.52,Low,1.007546,0.0,1.0,1.0,1.0,0.35,20.5,1.0699999999999998
